                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    457,                 2.0862,                 1.2687,                   1.69,                0.63795,                0.67677,                0.63254,                0.32439,                 3.7277,                 2.1511,                 2.0987,             0.00078389,             0.00078389,             0.00078389
                    458,                 2.4365,                 1.5061,                 1.7333,                0.63795,                0.67677,                0.63254,                0.32439,                 3.7277,                 2.1511,                 2.0987,             0.00078248,             0.00078248,             0.00078248
                    459,                 2.1921,                 1.2596,                 1.7381,                0.63795,                0.67677,                0.63254,                0.32439,                 3.7277,                 2.1511,                 2.0987,             0.00078106,             0.00078106,             0.00078106
                    460,                 2.5013,                 1.5011,                 1.6898,                0.59298,                0.76252,                0.72419,                0.35149,                 3.7541,                 2.1259,                 2.1153,             0.00077965,             0.00077965,             0.00077965
                    461,                 2.4633,                 1.3976,                 1.7556,                0.59298,                0.76252,                0.72419,                0.35149,                 3.7541,                 2.1259,                 2.1153,             0.00077823,             0.00077823,             0.00077823
                    462,                 2.2047,                 1.3904,                 1.7495,                0.59298,                0.76252,                0.72419,                0.35149,                 3.7541,                 2.1259,                 2.1153,             0.00077682,             0.00077682,             0.00077682
                    463,                 2.7323,                 1.7948,                 1.7138,                0.59298,                0.76252,                0.72419,                0.35149,                 3.7541,                 2.1259,                 2.1153,              0.0007754,              0.0007754,              0.0007754
                    464,                 2.2766,                 1.4812,                 1.7976,                0.51709,                0.71128,                 0.6676,                0.29347,                 3.8472,                 2.1229,                 2.1253,             0.00077399,             0.00077399,             0.00077399
                    465,                 2.4161,                 1.4034,                 1.7303,                0.51709,                0.71128,                 0.6676,                0.29347,                 3.8472,                 2.1229,                 2.1253,             0.00077257,             0.00077257,             0.00077257
                    466,                 2.4893,                 1.4693,                 1.7488,                0.51709,                0.71128,                 0.6676,                0.29347,                 3.8472,                 2.1229,                 2.1253,             0.00077116,             0.00077116,             0.00077116
                    467,                 2.2477,                 1.4751,                  1.788,                0.51709,                0.71128,                 0.6676,                0.29347,                 3.8472,                 2.1229,                 2.1253,             0.00076975,             0.00076975,             0.00076975
                    468,                 2.3602,                 1.4272,                  1.793,                0.51726,                0.69835,                0.66727,                0.29842,                 3.9724,                  2.151,                 2.0846,             0.00076833,             0.00076833,             0.00076833
                    469,                 2.4005,                 1.4222,                 1.7218,                0.51726,                0.69835,                0.66727,                0.29842,                 3.9724,                  2.151,                 2.0846,             0.00076692,             0.00076692,             0.00076692
                    470,                 2.5352,                 1.4563,                 1.7089,                0.51726,                0.69835,                0.66727,                0.29842,                 3.9724,                  2.151,                 2.0846,              0.0007655,              0.0007655,              0.0007655
                    471,                 2.3228,                 1.4028,                 1.7621,                0.51726,                0.69835,                0.66727,                0.29842,                 3.9724,                  2.151,                 2.0846,             0.00076409,             0.00076409,             0.00076409
                    472,                 2.4027,                 1.4519,                 1.7774,                0.47712,                0.49551,                0.55183,                0.22695,                 4.0697,                 2.2514,                 2.0836,             0.00076267,             0.00076267,             0.00076267
                    473,                 2.8047,                 1.6354,                 1.7494,                0.47712,                0.49551,                0.55183,                0.22695,                 4.0697,                 2.2514,                 2.0836,             0.00076126,             0.00076126,             0.00076126
                    474,                 2.1536,                 1.2651,                 1.7494,                0.47712,                0.49551,                0.55183,                0.22695,                 4.0697,                 2.2514,                 2.0836,             0.00075984,             0.00075984,             0.00075984
                    475,                 2.5888,                 1.4926,                 1.7189,                0.47712,                0.49551,                0.55183,                0.22695,                 4.0697,                 2.2514,                 2.0836,             0.00075843,             0.00075843,             0.00075843
                    476,                 2.2737,                  1.487,                 1.7937,                0.37387,                 0.5735,                0.55418,                0.22777,                 4.1326,                 2.2544,                 2.1096,             0.00075701,             0.00075701,             0.00075701
                    477,                   2.67,                 1.7245,                 1.8779,                0.37387,                 0.5735,                0.55418,                0.22777,                 4.1326,                 2.2544,                 2.1096,              0.0007556,              0.0007556,              0.0007556
                    478,                 2.4824,                 1.6293,                 1.8377,                0.37387,                 0.5735,                0.55418,                0.22777,                 4.1326,                 2.2544,                 2.1096,             0.00075418,             0.00075418,             0.00075418
                    479,                 2.4933,                 1.5287,                 1.7635,                0.37387,                 0.5735,                0.55418,                0.22777,                 4.1326,                 2.2544,                 2.1096,             0.00075277,             0.00075277,             0.00075277
                    480,                 2.5225,                 1.6009,                 1.8064,                0.83114,                0.48176,                0.56615,                0.24548,                 3.9949,                 2.1908,                 2.1052,             0.00075135,             0.00075135,             0.00075135
                    481,                 2.1685,                 1.3814,                  1.711,                0.83114,                0.48176,                0.56615,                0.24548,                 3.9949,                 2.1908,                 2.1052,             0.00074994,             0.00074994,             0.00074994
                    482,                 2.5746,                 1.4968,                 1.7271,                0.83114,                0.48176,                0.56615,                0.24548,                 3.9949,                 2.1908,                 2.1052,             0.00074852,             0.00074852,             0.00074852
                    483,                 2.5482,                 1.5666,                 1.7516,                0.83114,                0.48176,                0.56615,                0.24548,                 3.9949,                 2.1908,                 2.1052,             0.00074711,             0.00074711,             0.00074711
